Client name,Service Offerings,Service Lines,[Year-Month],[Service Offering ID],Country,Collection Days,Revenue,Gross Profit,Direct Profit,Total Cost,Total Cost GP,Total Cost DP,External Blue,External Green,External Red,External Yellow,External Pink,External Orange,External Black,Internal Blue,Internal green,Internal Red,Internal Yellow,Internal Orange,Internal White,Internal Brown,Internal Blue,Internal Pink,Internal Pink
ARBAU GmbH,Mono,Earth,2023-Dec,SO00059,IRELAND,45,,-522.6545,-5399.7395,5399.7395,522.6545,4877.085,,,,,,,,,3809.815,1067.27,,,,522.6545,,,
ARBAU GmbH,Mono,Earth,2023-Dec,SO00059,IRELAND,45,,0,-220.2,220.2,0,220.2,,,,,,,,,220.2,,,,,,,,
ARBAU GmbH,Mono,Earth,2023-Dec,SO00059,IRELAND,45,,-545.0085,-1010.9135,1010.9135,545.0085,465.905,,,,,,,,,465.905,,,,,545.0085,,,
ARBAU GmbH,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,-1.7538,-7063.3865,7063.3865,1.7538,7061.6327,2694,,,,,,,,,4367.6327,,,,1.7538,,,
ASENOV Miroslav,Villafy,Venus,2023-Dec,SO00066,USA,30,,-10.332,-10.332,10.332,10.332,0,,,,,,,,,,,,,,10.332,,,
ATL Gebäudeservice GmbH,Rhino Case,Mars,2023-Dec,SO00068,USA,30,3590.86,3475.3351,610.8612,2979.9988,115.5249,2864.4739,2490.127,,343.1469,31.2,,,,,,,,,,115.5249,,,
ATL Gebäudeservice GmbH,Rhino Case,Mars,2023-Dec,SO00068,USA,30,2935.38,2846.4988,710.9225,2224.4575,88.8812,2135.5763,1753.3765,,253.6968,113.4,,,,,,,15.103,,,88.8812,,,
ATL Gebäudeservice GmbH,Rhino Case,Mars,2023-Dec,SO00068,USA,30,,0,-7.7117,7.7117,0,7.7117,,,,,,,,,,,,,,,,7.7117,
ATL Gebäudeservice GmbH,Rhino Case,Mars,2023-Dec,SO00068,USA,30,,-1091.2373,-1941.443,1941.443,1091.2373,850.2057,,,,,,,,,426.0588,,,,,1091.2373,,424.1469,
ATL Gebäudeservice GmbH,Rhino Case,Mars,2023-Dec,SO00068,USA,30,,-554.5685,-554.5685,554.5685,554.5685,0,,,,,,,,,,,,,,554.5685,,,
ATL Gebäudeservice GmbH,Rhino Case,Mars,2023-Dec,SO00068,USA,30,,-834.0385,-834.0385,834.0385,834.0385,0,,,,,,,,,,,,,,834.0385,,,
ATL Gebäudeservice GmbH,Sharpy Knife,Mars,2023-Dec,SO00062,SPAIN,UNKNOWN,360,-59.9848,-580.4163,940.4163,419.9848,520.4315,,,,,,,,,,,,,,419.9848,,520.4315,
ATL Gebäudeservice GmbH,Sharpy Knife,Mars,2023-Dec,SO00062,SPAIN,UNKNOWN,310.43,291.3764,65.3721,245.0579,19.0536,226.0043,213.17,,,7.8,,,,,,,5.0343,,,19.0536,,,
ATL Gebäudeservice GmbH,Sharpy Knife,Mars,2023-Dec,SO00062,SPAIN,UNKNOWN,299.57,281.6699,138.89,160.68,17.9001,142.7799,109.9799,,25,7.8,,,,,,,,,,17.9001,,,
ATL Gebäudeservice GmbH,Sharpy Knife,Mars,2023-Dec,SO00062,SPAIN,UNKNOWN,,0,-33.0135,33.0135,0,33.0135,,,,,,,,,33.0135,,,,,,,,
ATL Gebäudeservice GmbH,Sharpy Knife,Mars,2023-Dec,SO00062,SPAIN,UNKNOWN,,-41.3586,-41.3586,41.3586,41.3586,0,,,,,,,,,,,,,,41.3586,,,
ATL Gebäudeservice GmbH,Sharpy Knife,Mars,2023-Dec,SO00062,SPAIN,UNKNOWN,,-86.2527,-237.8274,237.8274,86.2527,151.5747,,,,,,,,,107.1038,,,,,86.2527,,44.4709,
ATL Gebäudeservice GmbH,XPress Bottle,Mars,2023-Dec,SO00070,GREECE,45,,0,-123.3883,123.3883,0,123.3883,,,,,,,,,,,,,,,,123.3883,
Aurel Ianer GmbH,Cube,Venus,2023-Dec,SO00060,ITALY,60,2161.1161,2160.1052,863.3424,1297.7737,1.0109,1296.7628,661.6137,,,,,,635.1491,,,,,,,1.0109,,,
Aurel Ianer GmbH,Cube,Venus,2023-Dec,SO00060,ITALY,60,-108.06,-128.1961,-128.1961,20.1361,20.1361,0,,,,,,,,,,,,,,20.1361,,,
AVRAM Bau & Handels KG,Villafy,Venus,2023-Dec,SO00066,USA,30,7033.6,7012.7643,2425.2953,4608.3047,20.8357,4587.469,4474.7,,,,,,,,,,112.769,,,20.8357,,,
AVRAM Bau & Handels KG,Villafy,Venus,2023-Dec,SO00066,USA,30,,-100.3572,-119.9812,119.9812,100.3572,19.624,,,,,,,,,,,19.624,,,100.3572,,,
AVRAM Bau & Handels KG,Stickem,Venus,2023-Dec,SO00061,IRELAND,45,,-8.332,-8.332,8.332,8.332,0,,,,,,,,,,,,,,8.332,,,
AVRAM Bau & Handels KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,0,-12.5956,12.5956,0,12.5956,,,,,,,,,12.5956,,,,,,,,
AXU Kaminsanierung KG,Octagon,Jupiter,2023-Dec,SO00037,USA,30,,0,0,0,0,0,,,,,,,,,,,,0,,,,,
AXU Kaminsanierung KG,Octagon,Jupiter,2023-Dec,SO00037,USA,30,-34367.24,-34367.24,-34367.24,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,InstaPress,Jupiter,2023-Dec,SO00040,USA,30,341.02,341.02,341.02,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,InstaPress,Jupiter,2023-Dec,SO00040,USA,30,,0,0,0,0,0,,,,,,,,,,,,0,,,,,
AXU Kaminsanierung KG,Cuboid,Earth,2023-Dec,SO00058,USA,30,8.68,8.68,8.68,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Cuboid,Earth,2023-Dec,SO00058,USA,30,0.32,0.32,0.32,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Cuboid,Earth,2023-Dec,SO00058,USA,30,,0,-73.4918,73.4918,0,73.4918,,,,,,,,27.2118,,46.28,,,,,,,
AXU Kaminsanierung KG,Semicircle,Earth,2023-Dec,SO00020,IRELAND,45,-35.55,-35.55,-35.55,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Terra Shsave,Mars,2023-Dec,SO00025,CHINA,60,217.5,217.5,217.5,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Terra Shsave,Mars,2023-Dec,SO00025,CHINA,60,,-25.5753,-25.5753,25.5753,25.5753,0,,,,,,,,,,,,,,25.5753,,,
AXU Kaminsanierung KG,Cylinder,Mars,2023-Dec,SO00026,USA,30,4800,4800,1599,3201,0,3201,,,,,,,3201,,,,,,,,,,
AXU Kaminsanierung KG,Cylinder,Mars,2023-Dec,SO00026,USA,30,,-153.6686,-153.6686,153.6686,153.6686,0,,,,,,,,,,,,,,153.6686,,,
AXU Kaminsanierung KG,Cylinder,Mars,2023-Dec,SO00026,USA,30,,-13.0085,-13.0085,13.0085,13.0085,0,,,,,,,,,,,,,,13.0085,,,
AXU Kaminsanierung KG,Cylinder,Mars,2023-Dec,SO00026,USA,30,-57.5999,-57.5999,-57.5999,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,81529.28,81457.645,50938.7341,30590.5459,71.635,30518.9109,30518.9109,,,,,,,,,,,,,71.635,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,14181.89,14178.5412,14178.5412,3.3488,3.3488,0,,,,,,,,,,,,,,3.3488,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,7433.07,7433.07,881.4709,6551.5991,0,6551.5991,2963.1452,,,15.6,,,,3572.8539,,,,,,,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,7039.9,7039.9,2298.0913,4741.8087,0,4741.8087,3023.2282,,,31.1521,,,,1687.4284,,,,,,,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,6873,6872.047,6872.047,0.953,0.953,0,,,,,,,,,,,,,,0.953,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,6143.75,6142.988,6142.988,0.762,0.762,0,,,,,,,,,,,,,,0.762,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,4884,4883.238,4883.238,0.762,0.762,0,,,,,,,,,,,,,,0.762,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,4714.807,4714.807,2085.3761,2629.4309,0,2629.4309,,,,,,,,2610.972,,,18.4589,,,,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,4536,4535.238,4535.238,0.762,0.762,0,,,,,,,,,,,,,,0.762,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,4416,4415.047,4415.047,0.953,0.953,0,,,,,,,,,,,,,,0.953,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,4332.53,4332.53,1315.688,3016.842,0,3016.842,3016.842,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,4125.86,4125.86,1060.147,3065.713,0,3065.713,3065.713,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,4059.48,4059.48,1470.008,2589.472,0,2589.472,2589.472,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,3877.75,3876.988,3876.988,0.762,0.762,0,,,,,,,,,,,,,,0.762,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,3709.86,3709.86,-1619.338,5329.198,0,5329.198,5329.198,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,3679.5,3678.547,3678.547,0.953,0.953,0,,,,,,,,,,,,,,0.953,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,3517.08,3517.08,592.865,2924.215,0,2924.215,2924.215,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,3483.6,3483.6,1283.1362,2200.4638,0,2200.4638,667.3193,,,,,,,1533.1445,,,,,,,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,3471.25,3470.488,3470.488,0.762,0.762,0,,,,,,,,,,,,,,0.762,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,3368.76,3367.998,3367.998,0.762,0.762,0,,,,,,,,,,,,,,0.762,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,3352,3351.238,3351.238,0.762,0.762,0,,,,,,,,,,,,,,0.762,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,3275.93,3275.93,1011.983,2263.947,0,2263.947,2263.947,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,3223.38,3222.618,3222.618,0.762,0.762,0,,,,,,,,,,,,,,0.762,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,2827.47,2826.708,2826.708,0.762,0.762,0,,,,,,,,,,,,,,0.762,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,2742.65,2742.65,889.422,1853.228,0,1853.228,1853.228,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,2676.85,2675.5942,2675.5942,1.2558,1.2558,0,,,,,,,,,,,,,,1.2558,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,2621.8181,2621.8181,2621.8181,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,2580.95,2579.2742,2579.2742,1.6758,1.6758,0,,,,,,,,,,,,,,1.6758,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,1682.88,1682.88,-269.116,1951.996,0,1951.996,1951.996,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,1439.01,1439.01,349.374,1089.636,0,1089.636,1089.636,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,1414.9,1413.8535,1413.8535,1.0465,1.0465,0,,,,,,,,,,,,,,1.0465,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,144.57,144.57,50.7,93.87,0,93.87,93.87,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,5.41,5.41,2.81,2.6,0,2.6,,,,2.6,,,,,,,,,,,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,4.12,-4.4858,-4.4858,8.6058,8.6058,0,,,,,,,,,,,,,,8.6058,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,1.58,-19.9819,-19.9819,21.5619,21.5619,0,,,,,,,,,,,,,,21.5619,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,1.17,-1.9776,-1.9776,3.1476,3.1476,0,,,,,,,,,,,,,,3.1476,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,1.05,-33.3733,-33.3733,34.4233,34.4233,0,,,,,,,,,,,,,,34.4233,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,-125.8361,-313.6361,313.6361,125.8361,187.8,,,,,,,,187.8,,,,,,125.8361,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,-64.0093,-64.0093,64.0093,64.0093,0,,,,,,,,,,,,,,64.0093,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,-2.858,-33.8956,33.8956,2.858,31.0376,,,,,,,,31.0376,,,,,,2.858,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,0,-5.1708,5.1708,0,5.1708,,,,,,,,5.1708,,,,,,,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,-9.7292,-9.7292,9.7292,9.7292,0,,,,,,,,,,,,,,9.7292,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,-2.667,-2.667,2.667,2.667,0,,,,,,,,,,,,,,2.667,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,0,-23921.2109,23921.2109,0,23921.2109,23921.2109,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,-3.8121,-3.8121,3.8121,3.8121,0,,,,,,,,,,,,,,3.8121,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,-258.5507,-258.5507,258.5507,258.5507,0,,,,,,,,,,,,,,258.5507,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,-3.05,-3.05,3.05,3.05,0,,,,,,,,,,,,,,3.05,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,-3.24,-3.24,3.24,3.24,0,,,,,,,,,,,,,,3.24,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,-8.9586,-8.9586,8.9586,8.9586,0,,,,,,,,,,,,,,8.9586,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,-2.478,-2.478,2.478,2.478,0,,,,,,,,,,,,,,2.478,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,-3.432,-3.432,3.432,3.432,0,,,,,,,,,,,,,,3.432,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,-7.7226,-7.7226,7.7226,7.7226,0,,,,,,,,,,,,,,7.7226,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,-3.8121,-3.8121,3.8121,3.8121,0,,,,,,,,,,,,,,3.8121,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,-1.906,-1.906,1.906,1.906,0,,,,,,,,,,,,,,1.906,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,-436.5085,-436.5085,436.5085,436.5085,0,,,,,,,,,,,,,,436.5085,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,,-12.2037,-12.2037,12.2037,12.2037,0,,,,,,,,,,,,,,12.2037,,,
AXU Kaminsanierung KG,Swish Wallet,Earth,2023-Dec,SO00022,USA,30,-6704.91,-6704.91,-6704.91,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,32929.22,32919.1128,8788.9729,24140.2471,10.1072,24130.1399,24130.1399,,,,,,,,,,,,,10.1072,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,1975.73,1075.2939,1075.2939,900.4361,900.4361,0,,,,,,,,,,,,,,900.4361,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,654.2,653.819,653.819,0.381,0.381,0,,,,,,,,,,,,,,0.381,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,644.68,644.68,644.68,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,586.67,586.67,163.67,423,0,423,423,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,454.47,454.47,453.7366,0.7334,0,0.7334,,,,,,,,,,,,,,,,0.7334,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,428.41,428.029,428.029,0.381,0.381,0,,,,,,,,,,,,,,0.381,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,425.55,425.55,425.55,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,417.29,417.29,417.29,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,413.18,413.18,413.18,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,393.2,393.2,393.2,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,392.6,392.6,392.6,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,330.15,330.15,330.15,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,272.65,272.65,272.65,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,250,250,250,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,8.8,-645.0495,-645.0495,653.8495,653.8495,0,,,,,,,,,,,,,,653.8495,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,0,-57.648,57.648,0,57.648,,,,,,,,,57.648,,,0,,,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,-14560.5571,-26805.2844,26805.2844,14560.5571,12244.7273,,,,,,,,4046.1764,84.71,38.5651,3.3558,0,,14560.5571,,8071.92,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,0,-5312.3595,5312.3595,0,5312.3595,,,,,,,,3640.9166,,,,,,,1671.4429,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,0,-1674.3823,1674.3823,0,1674.3823,,,,,,,,1050.7333,,,,,,,623.649,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,0,-2128.9937,2128.9937,0,2128.9937,,,,,,,,1472.1805,,,,,,,656.8132,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,0,-33,33,0,33,33,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,0,-30,30,0,30,30,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,0,-203.02,203.02,0,203.02,203.02,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,0,-40.5,40.5,0,40.5,40.5,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,0,-44,44,0,44,44,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,0,-35,35,0,35,35,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,0,-43,43,0,43,43,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,0,-55.5,55.5,0,55.5,55.5,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,,-0.381,-0.381,0.381,0.381,0,,,,,,,,,,,,,,0.381,,,
AXU Kaminsanierung KG,Orbital Keys,Earth,2023-Dec,SO00063,USA,30,-241.1999,-1683.1942,-1683.1942,1441.9943,1441.9943,0,,,,,1441.9943,,,,,,,,,,,,
AXU Kaminsanierung KG,Mono,Earth,2023-Dec,SO00059,IRELAND,45,,0,-14.9905,14.9905,0,14.9905,,,,,,,,14.9905,,,,0,,,,,
AXU Kaminsanierung KG,Mono,Earth,2023-Dec,SO00059,IRELAND,45,,0,-23.2782,23.2782,0,23.2782,,,,,,,,23.2782,,,,,,,,,
AXU Kaminsanierung KG,ONEset,Earth,2023-Dec,SO00023,UK,60,11052.5452,10955.7269,6943.6713,4108.8739,96.8183,4012.0556,3936.7879,,,,,,,75.2677,,,,,,96.8183,,,
AXU Kaminsanierung KG,ONEset,Earth,2023-Dec,SO00023,UK,60,4634.5188,4511.6379,1406.0315,3228.4873,122.8809,3105.6064,3036.1264,,,,,,,69.48,,,,,,122.8809,,,
AXU Kaminsanierung KG,ONEset,Earth,2023-Dec,SO00023,UK,60,941.2308,393.7261,393.7261,547.5047,547.5047,0,,,,,,,,,,,,,,547.5047,,,
AXU Kaminsanierung KG,ONEset,Earth,2023-Dec,SO00023,UK,60,-291.89,-291.89,-291.89,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,536.68,536.68,536.68,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,-992.7275,992.7275,0,992.7275,,,,,,,,,,992.7275,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,-0.572,-0.572,0.572,0.572,0,,,,,,,,,,,,,,0.572,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
AXU Kaminsanierung KG,Handy Mop,Earth,2023-Dec,SO00024,USA,30,,0,0,0,0,0,,,,,,,,,,,,,,,,,
